customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3787-TRIAL,Male,0,Yes,Yes,70.05165846079717,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.9575,565.75,0
6175-IRFIT,Male,0,No,No,54.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.5625,426.35,1
6317-YPKDH,Female,0,No,No,50.051658460797164,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),34.442499999999995,29.95,1
5692-FPTAH,Female,0,No,No,50.051658460797164,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.209999999999994,45.4,1
5373-SFODM,Male,1,Yes,No,85.05165846079717,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,98.0375,3132.75,1
0868-VJRDR,Male,0,Yes,No,113.05165846079717,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),119.65749999999998,6605.55,0
4079-VTGLK,Male,1,Yes,No,79.05165846079717,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,86.07749999999999,2181.75,0
1166-PQLGG,Female,0,Yes,Yes,121.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.482499999999998,1463.45,1
5296-BFCYD,Male,0,Yes,Yes,95.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.115,936.85,0
6568-POCUI,Female,0,Yes,No,94.05165846079717,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,109.47999999999999,4285.8,0
2839-RFSQE,Female,0,No,No,51.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.747499999999995,38.7,1
2188-SXWVT,Female,0,No,No,83.05165846079717,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,63.24999999999999,1885.15,0
8849-GYOKR,Female,0,Yes,No,103.05165846079717,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),122.53249999999998,5763.3,1
3623-FQBOX,Male,0,No,No,70.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.9425,416.4,1
2649-HWLYB,Male,0,Yes,No,114.05165846079717,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,87.5725,4929.55,0
0599-XNYDO,Female,0,Yes,No,69.05165846079717,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.27,1540.35,0
2514-GINMM,Male,0,No,No,50.051658460797164,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,91.425,79.5,1
8401-EMUWF,Male,0,Yes,Yes,91.05165846079717,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.81,3058.3,0
5766-ZJYBB,Male,0,No,No,50.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.309999999999995,19.4,1
2604-IJPDU,Female,0,Yes,No,69.05165846079717,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,111.03249999999998,1901.65,0
2501-XWWTZ,Male,0,No,No,60.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),80.73,760.05,0
6370-ZVHDV,Female,0,Yes,No,110.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,29.095,1554.9,1
3027-YNWZU,Female,0,Yes,No,113.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.749999999999996,1584.8,0
4526-ZJJTM,Female,1,Yes,No,74.05165846079717,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),101.66,2191.15,0
0440-QEXBZ,Female,0,No,No,93.05165846079717,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.67249999999999,2139.1,0
0330-IVZHA,Female,0,Yes,No,54.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,80.4425,330.15,1
9758-MFWGD,Female,1,Yes,Yes,97.05165846079717,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,34.385,1388.75,1
4229-CZMLL,Male,0,No,No,55.051658460797164,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.135,469.8,1
0742-MOABM,Male,0,Yes,No,53.051658460797164,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),57.55749999999999,179.35,1
4277-BWBML,Male,0,Yes,Yes,121.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.9425,1322.85,1
5136-GFPMB,Male,0,No,No,103.05165846079717,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,102.81,4869.5,0
7520-HQWJU,Female,0,Yes,Yes,115.05165846079717,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.5675,4508.65,0
6304-IJFSQ,Male,0,No,No,52.051658460797164,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,57.38499999999999,130.1,1
0297-RBCSG,Male,0,No,No,68.05165846079717,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.15249999999999,1231.85,0
6013-BHCAW,Male,0,Yes,Yes,110.05165846079717,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.14999999999999,4976.15,0
4402-FTBXC,Male,0,No,No,103.05165846079717,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,103.26999999999998,4667.0,0
1471-GIQKQ,Female,0,No,No,50.051658460797164,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),57.442499999999995,49.95,0
4283-FUTGF,Male,1,No,No,68.05165846079717,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),91.82749999999999,1471.75,1
9548-LERKT,Male,0,Yes,No,73.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.7125,483.15,0
8059-UDZFY,Female,1,No,Yes,82.05165846079717,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,121.15249999999999,3465.05,1
0410-IPFTY,Female,0,Yes,No,80.05165846079717,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.42749999999998,2674.15,0
2478-EEWWM,Male,0,Yes,No,108.05165846079717,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,50.94499999999999,2666.75,0
4619-EVPHY,Female,1,Yes,No,69.05165846079717,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,104.64999999999999,1859.5,0
2277-DJJDL,Male,1,Yes,No,109.05165846079717,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,113.85,6017.9,0
2911-WDXMV,Male,0,No,Yes,67.05165846079717,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.6325,1406.65,0
3639-XJHKQ,Female,0,No,Yes,68.05165846079717,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.69,1297.8,0
8173-RXAYP,Female,0,Yes,Yes,73.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.654999999999998,452.55,0
4537-CIBHB,Female,0,Yes,Yes,58.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),23.287499999999998,172.35,1
5442-BXVND,Female,0,Yes,Yes,82.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.8875,838.5,0
2308-STERM,Female,0,No,No,51.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.309999999999995,61.05,1
7159-NOKYQ,Male,0,Yes,No,116.05165846079717,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),107.1225,6368.2,0
6075-QMNRR,Female,0,No,No,101.05165846079717,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.2125,2535.55,0
3694-GLTJM,Female,0,No,No,54.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.597499999999997,92.05,1
9629-NHXFW,Female,0,Yes,Yes,50.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.309999999999995,19.4,0
7167-PCEYD,Male,0,No,No,116.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.77,1311.3,0
2748-MYRVK,Female,0,No,No,112.05165846079717,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),114.88499999999999,6137.0,0
4223-WOZCM,Male,1,No,No,51.051658460797164,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),57.442499999999995,107.1,0
6946-LMSQS,Male,1,Yes,No,74.05165846079717,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,102.40749999999998,2177.45,1
5469-NUJUR,Male,0,No,No,68.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.9425,373.5,0
6388-TABGU,Male,0,No,Yes,111.05165846079717,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),64.57249999999999,3487.95,0
1261-FWTTE,Male,1,No,No,72.05165846079717,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),39.8475,768.45,0
8590-YFFQO,Male,0,Yes,No,119.05165846079717,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,74.6925,4523.25,0
0082-OQIQY,Male,0,No,No,78.05165846079717,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,108.33,2607.6,0
9465-RWMXL,Male,0,Yes,No,81.05165846079717,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),90.735,2447.95,0
2930-UOTMB,Female,0,No,No,80.05165846079717,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,75.0375,1994.3,1
9128-CPXKI,Female,0,No,No,108.05165846079717,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),110.16999999999999,5655.45,1
0484-FFVBJ,Male,0,No,No,81.05165846079717,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),74.57749999999999,2010.95,0
1100-DDVRV,Male,0,Yes,No,66.05165846079717,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.26999999999999,836.35,0
9313-QOLTZ,Male,0,No,No,75.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.034999999999997,518.3,0
3338-CVVEH,Male,0,No,No,61.051658460797164,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,108.73249999999999,1173.55,0
1131-SUEKT,Male,0,Yes,Yes,110.05165846079717,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.2175,6145.2,0
7602-DBTOU,Female,0,Yes,No,120.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.54,1416.5,0
1385-TQOZW,Female,0,No,No,58.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.5175,147.55,0
6892-XPFPU,Male,1,Yes,No,73.05165846079717,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,119.88749999999999,2433.9,1
4115-NZRKS,Female,1,No,No,56.051658460797164,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),102.5225,574.35,0
5514-YQENT,Male,0,No,Yes,90.05165846079717,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,127.82249999999999,4507.15,0
6319-IEJWJ,Male,0,Yes,Yes,69.05165846079717,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.72999999999999,1776.55,1
8849-AYPTR,Male,0,Yes,No,82.05165846079717,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.93749999999999,2964.05,0
5893-PYOLZ,Male,0,No,No,105.05165846079717,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,94.07,4534.45,0
7180-PISOG,Male,0,Yes,Yes,50.051658460797164,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.675,74.5,0
8443-ZRDBZ,Male,0,No,No,53.051658460797164,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.4575,318.9,1
9079-YEXQJ,Female,0,No,No,103.05165846079717,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,127.76499999999999,6014.85,1
3780-YVMFA,Female,0,Yes,Yes,57.051658460797164,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),78.8325,564.35,1
6968-MHOMU,Male,0,Yes,No,107.05165846079717,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),51.74999999999999,2689.35,1
0899-LIIBW,Male,0,Yes,No,83.05165846079717,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,115.97749999999998,3527.3,0
3677-IYRBF,Female,1,No,No,51.051658460797164,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,34.959999999999994,78.65,1
8393-DLHGA,Male,0,No,Yes,74.05165846079717,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.285,2448.75,1
7691-XVTZH,Female,0,Yes,No,117.05165846079717,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,103.4425,5974.3,0
5360-LJCNJ,Female,0,Yes,No,120.05165846079717,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),120.9225,7555.0,0
3891-PUQOD,Female,0,No,Yes,50.051658460797164,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),68.08,59.2,1
0952-KMEEH,Male,0,No,No,62.051658460797164,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),112.8725,1230.25,0
4919-IKATY,Male,0,Yes,Yes,54.051658460797164,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,97.175,453.75,1
9746-UGFAC,Female,0,No,No,71.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.9775,450.65,1
9108-EQPNQ,Female,0,Yes,Yes,59.051658460797164,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,30.015,225.55,0
0531-ZZJWQ,Male,1,Yes,No,104.05165846079717,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,85.1,4052.4,0
8763-KIAFH,Female,0,Yes,Yes,76.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.6325,583.3,0
5863-OOKCL,Female,0,No,No,59.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.6775,163.2,0
2958-NHPPS,Male,0,No,No,72.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.9775,473.9,0
9530-GRMJG,Male,0,Yes,Yes,119.05165846079717,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,96.71499999999999,5979.7,0
1809-DMJHQ,Female,0,No,Yes,54.051658460797164,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,52.9,221.7,1
0164-XAIRP,Female,0,No,No,73.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.482499999999998,470.2,1
2926-JEJJC,Female,0,No,No,57.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.229999999999997,140.95,0
1169-WCVAK,Male,0,Yes,No,68.05165846079717,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),102.11999999999999,1672.35,0
1217-VASWC,Male,1,Yes,No,92.05165846079717,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),115.6325,4304.0,0
2452-KDRRH,Male,1,No,No,116.05165846079717,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,116.61,6841.05,0
6402-EJMWF,Male,0,No,No,53.051658460797164,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,63.59499999999999,238.5,0
7663-CUXZB,Male,0,Yes,No,108.05165846079717,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,130.8125,6561.25,0
4312-KFRXN,Male,0,Yes,No,121.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),29.209999999999997,1710.9,0
3011-WQKSZ,Male,0,No,Yes,68.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.0,377.55,0
9747-DDZOS,Female,0,No,No,50.051658460797164,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,84.52499999999999,73.5,1
2091-MJTFX,Female,0,Yes,Yes,79.05165846079717,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,58.879999999999995,1561.5,1
0388-EOPEX,Female,0,Yes,No,51.051658460797164,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,85.56,139.4,1
3161-ONRWK,Male,0,Yes,Yes,109.05165846079717,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,75.72749999999999,3928.3,0
2587-EKXTS,Male,0,No,No,93.05165846079717,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,128.225,4915.15,0
9752-ZNQUT,Female,0,No,No,50.051658460797164,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,55.89,48.6,0
9572-WUKSB,Male,0,Yes,No,52.051658460797164,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,34.385,92.25,0
3836-FZSDJ,Male,1,Yes,No,120.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.5775,1901.0,0
8805-JNRAZ,Female,0,No,No,51.051658460797164,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,56.58,103.7,0
3069-SSVSN,Female,0,No,No,50.051658460797164,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Electronic check,29.7275,25.85,0
8015-IHCGW,Female,0,Yes,Yes,121.05165846079717,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),132.825,8425.15,0
8132-YPVBX,Female,0,No,No,55.051658460797164,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,98.8425,514.6,0
0235-KGSLC,Female,0,No,No,50.051658460797164,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),98.3825,85.55,1
1302-UHBDD,Male,1,No,No,69.05165846079717,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,103.4425,1648.45,0
